0.644 12.7566 -24.4078 -11.6513
0.646 12.7434 -24.3706 -11.6272
0.648 12.7253 -24.3344 -11.6091
0.65 12.702 -24.2879 -11.5859
0.652 12.6736 -24.231 -11.5575
0.654 12.6398 -24.1636 -11.5237
0.656 12.6008 -24.0855 -11.4847
0.658 12.5565 -23.9968 -11.4404
0.66 12.5069 -23.8978 -11.3909
0.662 12.4524 -23.7887 -11.3363
0.664 12.3931 -23.6702 -11.277
0.666 12.3294 -23.5427 -11.2133
0.668 12.2617 -23.4182 -11.1564
0.67 12.1905 -23.2757 -11.0852
0.672 12.1165 -23.1275 -11.0111
0.674 12.0403 -22.975 -10.9348
0.676 11.9627 -22.8198 -10.8571
0.678 11.8846 -22.6636 -10.7789
0.68 11.8071 -22.5084 -10.7013
0.682 11.7311 -22.3562 -10.6251
0.684 11.6577 -22.2093 -10.5516
0.686 11.588 -22.0698 -10.4818
0.688 11.523 -21.9397 -10.4167
0.69 11.4639 -21.8214 -10.3575
0.692 11.4116 -21.7167 -10.3051
0.694 11.367 -21.6274 -10.2604
0.696 11.3309 -21.5551 -10.2242
0.698 11.3038 -21.5009 -10.197
0.7 11.2862 -21.4657 -10.1795
0.702 11.2784 -21.45 -10.1716
0.704 11.2803 -21.4538 -10.1735
0.706 11.2918 -21.4768 -10.1851
0.708 11.3124 -21.5181 -10.2057
0.71 11.3415 -21.5765 -10.235
0.712 11.3784 -21.6503 -10.272
0.714 11.422 -21.7377 -10.3157
0.716 11.4713 -21.8364 -10.3652
0.718 11.525 -21.9441 -10.4191
0.72 11.5819 -22.0581 -10.4762
0.722 11.6407 -22.1759 -10.5352
0.724 11.7002 -22.2949 -10.5948
0.726 11.759 -22.4127 -10.6537
0.728 11.816 -22.527 -10.7109
0.73 11.8703 -22.6356 -10.7653
0.732 11.9209 -22.737 -10.816
0.734 11.9672 -22.8296 -10.8624
0.736 12.0086 -22.9125 -10.9038
0.738 12.0449 -22.985 -10.9401
0.74 12.076 -23.0471 -10.9711
0.742 12.1019 -23.099 -10.9971
0.744 12.1233 -23.1416 -11.0183
0.746 12.1405 -23.1869 -11.0464
0.748 12.1545 -23.2148 -11.0603
0.75 12.1662 -23.238 -11.0718
0.752 12.1766 -23.2587 -11.0821
0.754 12.1871 -23.2794 -11.0924
0.756 12.1988 -23.3027 -11.1039
0.758 12.2131 -23.3312 -11.1181
0.76 12.2313 -23.3674 -11.1361
0.762 12.2544 -23.4136 -11.1591
0.764 12.2837 -23.4719 -11.1882
0.766 12.3198 -23.544 -11.2243
0.768 12.3634 -23.6313 -11.2679
0.77 12.4151 -23.7345 -11.3195
0.772 12.4748 -23.854 -11.3792
0.774 12.5425 -23.9894 -11.4469
0.776 12.6178 -24.1402 -11.5223
0.778 12.7002 -24.305 -11.6048
0.78 12.7888 -24.4824 -11.6936
0.782 12.8828 -24.6704 -11.7876
0.784 12.9809 -24.8778 -11.8969
0.786 13.0821 -25.0804 -11.9983
0.788 13.1852 -25.2867 -12.1015
0.79 13.2889 -25.4943 -12.2053
0.792 13.3922 -25.7008 -12.3087
