0.000000	0.000000	0.849498	0.527592	0.631961	0.625869
0.000000	0.000000	0.847809	0.530302	0.633773	0.627554
0.000000	0.000000	0.846111	0.533007	0.635578	0.629229
0.000000	0.000000	0.844404	0.535707	0.637376	0.630893
0.000000	0.000000	0.842688	0.538402	0.639167	0.632548
0.000000	0.000000	0.840964	0.541090	0.640952	0.634194
0.000000	0.000000	0.839232	0.543774	0.642730	0.635829
0.000000	0.000000	0.837491	0.546451	0.644502	0.637454
0.000000	0.000000	0.835741	0.549124	0.646267	0.639070
0.000000	0.000000	0.833983	0.551790	0.648027	0.640676
0.000000	0.000000	0.832216	0.554451	0.649780	0.642272
0.000000	0.000000	0.830441	0.557106	0.651528	0.643858
0.000000	0.000000	0.828657	0.559756	0.653270	0.645435
0.000000	0.000000	0.826865	0.562400	0.655006	0.647001
0.000000	0.000000	0.825065	0.565038	0.656737	0.648558
0.000000	0.000000	0.823256	0.567671	0.658462	0.650104
0.000000	0.000000	0.821438	0.570297	0.660183	0.651641
0.000000	0.000000	0.819613	0.572918	0.661898	0.653168
0.000000	0.000000	0.817779	0.575533	0.663609	0.654685
0.000000	0.000000	0.815936	0.578142	0.665315	0.656192
0.000000	0.000000	0.814085	0.580745	0.667017	0.657688
0.000000	0.000000	0.812226	0.583342	0.668714	0.659175
0.000000	0.000000	0.810359	0.585934	0.670408	0.660651
0.000000	0.000000	0.808483	0.588519	0.672098	0.662117
0.000000	0.000000	0.806599	0.591098	0.673784	0.663572
0.000000	0.000000	0.804707	0.593672	0.675467	0.665017
0.000000	0.000000	0.802807	0.596239	0.677147	0.666451
0.000000	0.000000	0.800899	0.598800	0.678825	0.667875
0.000000	0.000000	0.798982	0.601355	0.680500	0.669287
0.000000	0.000000	0.797057	0.603904	0.682172	0.670689
0.000000	0.000000	0.795124	0.606447	0.683844	0.672079
0.000000	0.000000	0.793183	0.608983	0.685513	0.673457
0.000000	0.000000	0.791234	0.611514	0.687182	0.674824
0.000000	0.000000	0.789277	0.614038	0.688850	0.676179
0.000000	0.000000	0.787311	0.616556	0.690518	0.677521
0.000000	0.000000	0.785338	0.619067	0.692187	0.678851
0.000000	0.000000	0.783357	0.621572	0.693856	0.680168
0.000000	0.000000	0.781367	0.624071	0.695527	0.681471
0.000000	0.000000	0.779370	0.626564	0.697201	0.682761
0.000000	0.000000	0.777365	0.629050	0.698877	0.684036
0.000000	0.000000	0.775352	0.631530	0.700556	0.685295
0.000000	0.000000	0.773331	0.634003	0.702240	0.686539
0.000000	0.000000	0.771302	0.636470	0.703930	0.687765
0.000000	0.000000	0.769265	0.638930	0.705626	0.688974
0.000000	0.000000	0.767220	0.641384	0.707330	0.690164
0.000000	0.000000	0.765168	0.643831	0.709042	0.691333
0.000000	0.000000	0.763107	0.646272	0.710766	0.692480
0.000000	0.000000	0.761039	0.648706	0.712501	0.693603
0.000000	0.000000	0.758963	0.651133	0.714250	0.694699
0.000000	0.000000	0.756880	0.653554	0.716015	0.695765
0.000000	0.000000	0.754788	0.655968	0.717798	0.696798
0.000000	0.000000	0.752689	0.658376	0.719601	0.697793
0.000000	0.000000	0.750583	0.660777	0.721429	0.698744
0.000000	0.000000	0.748468	0.663171	0.723282	0.699644
0.000000	0.000000	0.746346	0.665558	0.725165	0.700484
0.000000	0.000000	0.744217	0.667938	0.727081	0.701251
0.000000	0.000000	0.742079	0.670312	0.729030	0.701931
0.000000	0.000000	0.739935	0.672679	0.731013	0.702502
0.000000	0.000000	0.737782	0.675039	0.733025	0.702940
0.000000	0.000000	0.735622	0.677392	0.735054	0.703214
0.000000	0.000000	0.733455	0.679738	0.737077	0.703290
0.000000	0.000000	0.731280	0.682077	0.739055	0.703139
0.000000	0.000000	0.729098	0.684409	0.740934	0.702751
0.000000	0.000000	0.726908	0.686735	0.742660	0.702139
0.000000	0.000000	0.724711	0.689053	0.744195	0.701347
0.000000	0.000000	0.722506	0.691364	0.745526	0.700427
0.000000	0.000000	0.720294	0.693668	0.746663	0.699429
0.000000	0.000000	0.718075	0.695966	0.747629	0.698390
0.000000	0.000000	0.715849	0.698256	0.748450	0.697334
0.000000	0.000000	0.713615	0.700538	0.749148	0.696275
0.000000	0.000000	0.711373	0.702814	0.749745	0.695222
0.000000	0.000000	0.709125	0.705083	0.750256	0.694177
